sample_idx,pod_id,y,stage2_score,stage1_score_sample,stage1_mean_score,stage1_vote_count,stage1_peak_score
6,9,0,0.6642019854241287,0.24336650967597961,0.350343463547302,132,0.721806526184082
6,10,0,0.0,0.24341565370559692,0.3330513086563688,123,0.5487772226333618
6,23,0,0.0,0.5099413990974426,0.3629306460521659,49,0.6120709180831909
6,8,0,0.0,0.0,0.33358166312738774,93,0.5285553932189941
6,6,0,0.0,0.0,0.3272104997187853,75,0.5486850738525391
6,5,0,0.0,0.0,0.34280268562047983,86,0.5719727873802185
6,0,0,0.0,0.0,0.3463856258357947,52,0.5626494288444519
6,12,0,0.0,0.0,0.18281329174836478,12,0.3353216350078583
6,40,0,0.0,0.029716145247220993,0.2073526491294615,16,0.35363054275512695
6,26,0,0.0,0.41393882036209106,0.32784326936592134,57,0.5440101623535156
6,3,1,0.0,0.0,0.22631928883492947,9,0.5522598028182983
6,25,0,0.0,0.4816189706325531,0.323382280960043,123,0.5466135144233704
6,39,0,0.0,0.0,0.11053223613028725,6,0.22259292006492615
6,16,0,0.0,0.0,0.22807019066942089,17,0.4104084074497223
6,36,0,0.0,0.0,0.08882521209307015,5,0.34607717394828796
6,37,0,0.0,0.0,0.07007024541962892,2,0.1382940411567688
6,43,0,0.0,0.0,0.18892700457945466,3,0.3321041762828827
6,2,0,0.0,0.24324551224708557,0.3363345413020364,54,0.5214826464653015
6,4,0,0.0,0.30721622705459595,0.23464425355196,5,0.332098126411438
6,28,0,0.0,0.0,0.3002731032096423,26,0.5201427936553955
6,17,0,0.0,0.0,0.16430597752332687,3,0.3250329792499542
6,11,1,0.0,0.0,0.18664873329301676,12,0.3665458858013153
6,14,0,0.0,0.0,0.26407086104154587,4,0.5244344472885132
6,15,0,0.0,0.0,0.18902366422116756,4,0.331576406955719
6,38,0,0.0,0.0,0.11052130162715912,1,0.11052130162715912
6,18,0,0.0,0.0,0.16043263270209232,6,0.5106946229934692
6,35,0,0.0,0.0,0.15693993866443634,2,0.23703964054584503
6,30,0,0.0,0.0,0.2488671839237213,1,0.2488671839237213
6,32,0,0.0,0.03013567067682743,0.05987196043133736,3,0.0881086140871048
6,29,0,0.0,0.0,0.014150664501357824,2,0.02649318426847458
6,31,0,0.0,0.0,0.04804918554145843,2,0.09425964951515198
6,47,0,0.0,0.0,0.06471777707338333,1,0.06471777707338333
6,41,0,0.0,0.0,0.04574463400058448,2,0.0847301185131073
6,42,0,0.0,0.0,0.08471418917179108,1,0.08471418917179108
7,22,0,2.087746663571796,1.0,1.0,156,1.0
7,48,0,0.0,0.0,0.5311201214790344,1,0.5311201214790344
7,49,0,0.0,0.0,0.5303062200546265,1,0.5303062200546265
7,1,0,0.0,0.0,0.5293113589286804,1,0.5293113589286804
7,27,0,0.0,0.0,0.3825093135237694,2,0.5289968848228455
7,21,0,0.962180224248508,0.29203036427497864,0.34670445873215794,125,0.5466527342796326
7,7,0,0.8910002089784977,0.2919391691684723,0.35655350372072236,106,0.7377253770828247
7,13,0,0.946800165046137,0.4666997492313385,0.3540839981339844,134,0.7096469402313232
7,19,0,0.90922942133026,0.46668559312820435,0.34669168367413167,131,0.5466375946998596
7,24,0,0.8833976575940202,0.2919682562351227,0.3374374033797772,109,0.5483644008636475
7,20,0,0.8375137857725486,0.4666275084018707,0.3639321638605533,117,0.5486897826194763
7,9,0,0.6642019854241287,0.29200342297554016,0.350343463547302,132,0.721806526184082
7,10,0,0.0,0.2920687198638916,0.3330513086563688,123,0.5487772226333618
7,23,0,0.0,0.2919081151485443,0.3629306460521659,49,0.6120709180831909
7,8,0,0.0,0.29194051027297974,0.33358166312738774,93,0.5285553932189941
7,6,0,0.0,0.0,0.3272104997187853,75,0.5486850738525391
7,5,0,0.0,0.46671247482299805,0.34280268562047983,86,0.5719727873802185
7,0,0,0.0,0.0,0.3463856258357947,52,0.5626494288444519
7,12,0,0.0,0.0,0.18281329174836478,12,0.3353216350078583
7,40,0,0.0,0.000774699030444026,0.2073526491294615,16,0.35363054275512695
7,26,0,0.0,0.0,0.32784326936592134,57,0.5440101623535156
7,3,1,0.0,0.1553749442100525,0.22631928883492947,9,0.5522598028182983
7,25,0,0.0,0.4666329622268677,0.323382280960043,123,0.5466135144233704
7,39,0,0.0,0.0,0.11053223613028725,6,0.22259292006492615
7,16,0,0.0,0.0,0.22807019066942089,17,0.4104084074497223
7,36,0,0.0,0.0,0.08882521209307015,5,0.34607717394828796
7,37,0,0.0,0.0,0.07007024541962892,2,0.1382940411567688
7,43,0,0.0,0.0,0.18892700457945466,3,0.3321041762828827
7,2,0,0.0,0.0,0.3363345413020364,54,0.5214826464653015
7,4,0,0.0,0.0,0.23464425355196,5,0.332098126411438
7,28,0,0.0,0.0,0.3002731032096423,26,0.5201427936553955
7,17,1,0.0,0.14500214159488678,0.16430597752332687,3,0.3250329792499542
7,11,0,0.0,0.0,0.18664873329301676,12,0.3665458858013153
7,14,0,0.0,0.0,0.26407086104154587,4,0.5244344472885132
7,15,0,0.0,0.0,0.18902366422116756,4,0.331576406955719
7,38,0,0.0,0.0,0.11052130162715912,1,0.11052130162715912
7,18,0,0.0,0.0,0.16043263270209232,6,0.5106946229934692
7,35,0,0.0,0.0,0.15693993866443634,2,0.23703964054584503
7,30,0,0.0,0.0,0.2488671839237213,1,0.2488671839237213
7,32,0,0.0,0.14465633034706116,0.05987196043133736,3,0.0881086140871048
7,29,0,0.0,0.0,0.014150664501357824,2,0.02649318426847458
7,31,0,0.0,0.0,0.04804918554145843,2,0.09425964951515198
7,47,0,0.0,0.0,0.06471777707338333,1,0.06471777707338333
7,41,0,0.0,0.0,0.04574463400058448,2,0.0847301185131073
7,42,0,0.0,0.0,0.08471418917179108,1,0.08471418917179108
8,22,0,2.087746663571796,1.0,1.0,156,1.0
8,48,0,0.0,0.0,0.5311201214790344,1,0.5311201214790344
8,49,0,0.0,0.0,0.5303062200546265,1,0.5303062200546265
8,1,0,0.0,0.0,0.5293113589286804,1,0.5293113589286804
8,27,0,0.0,0.0,0.3825093135237694,2,0.5289968848228455
8,21,0,0.962180224248508,0.4545038044452667,0.34670445873215794,125,0.5466527342796326
8,7,0,0.8910002089784977,0.0,0.35655350372072236,106,0.7377253770828247
8,13,0,0.946800165046137,0.45447325706481934,0.3540839981339844,134,0.7096469402313232
8,19,0,0.90922942133026,0.4544737935066223,0.34669168367413167,131,0.5466375946998596
8,24,0,0.8833976575940202,0.35472503304481506,0.3374374033797772,109,0.5483644008636475
8,20,0,0.8375137857725486,0.35472139716148376,0.3639321638605533,117,0.5486897826194763
8,9,0,0.6642019854241287,0.45446497201919556,0.350343463547302,132,0.721806526184082
8,10,0,0.0,0.35481151938438416,0.3330513086563688,123,0.5487772226333618
8,23,0,0.0,0.0,0.3629306460521659,49,0.6120709180831909
8,8,0,0.0,0.0,0.33358166312738774,93,0.5285553932189941
8,6,0,0.0,0.4545558989048004,0.3272104997187853,75,0.5486850738525391
8,5,0,0.0,0.35470345616340637,0.34280268562047983,86,0.5719727873802185
8,0,0,0.0,0.3547295331954956,0.3463856258357947,52,0.5626494288444519
8,12,0,0.0,0.0912754237651825,0.18281329174836478,12,0.3353216350078583
8,40,0,0.0,0.0,0.2073526491294615,16,0.35363054275512695
